web_scraper_order,web_scraper_start_url,Type,prix,adresse,image
"1767360695-3566","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Mixte","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582943_uploaded_image1_1645815534.jpg"
"1767360695-3567","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme","22 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582938_uploaded_image1_1645815045.jpg"
"1767360695-3568","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Nike Air Force 1","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582619_uploaded_image1_1645798883.jpg"
"1767360695-3569","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Nike Air Force 1","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582618_uploaded_image1_1645798828.jpg"
"1767360695-3570","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chanssures Lacoste en cuir","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582484_uploaded_image1_1645794586.jpg"
"1767360695-3571","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Adidas","18 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582476_uploaded_image1_1645794436.jpg"
"1767360695-3572","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Balanciaga","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3582297_uploaded_image1_1645788632.jpg"
"1767360695-3573","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Sandales homme","12 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3582096_uploaded_image1_1645780568.jpg"
"1767360695-3574","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Jordan","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3581965_uploaded_image1_1645758429.jpg"
"1767360695-3575","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Jordan  1","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3581963_uploaded_image1_1645758261.jpg"
"1767360695-3576","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Mocassins","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581936_uploaded_image1_1645752048.jpg"
"1767360695-3577","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets homme","555CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581602_uploaded_image1_1645726925.jpg"
"1767360695-3578","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Boots homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581465_uploaded_image1_1645719832.jpg"
"1767360695-3579","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Berluti","34 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581292_uploaded_image1_1645714644.jpg"
"1767360695-3580","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Sandales homme","Prix sur demande","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581248_uploaded_image2_1645712854.jpeg"
"1767360695-3581","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets New balance","27 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581193_uploaded_image1_1645710742.jpg"
"1767360695-3582","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Air Jordan 1","25 000CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_3580964_uploaded_image1_1645702270.jpg"
"1767360695-3583","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Souliers homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3580845_uploaded_image1_1645697928.jpg"
"1767360695-3584","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Air Force One","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3580830_uploaded_image1_1645697496.jpg"
"1767360695-3585","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme","20 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3580516_uploaded_image1_1645668349.jpg"
"1767360695-3586","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Adidas","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3580513_uploaded_image1_1645668137.jpg"
"1767360695-3587","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3580034_uploaded_image1_1645636375.jpg"
"1767360695-3588","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Nike Air Force 1","25 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3578910_uploaded_image1_1645572046.jpg"
"1767360695-3589","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Babouches en cuir","8 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3578869_uploaded_image1_1645568606.jpg"
"1767360695-3590","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Babouches en cuir","8 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3578867_uploaded_image1_1645568473.jpg"
"1767360695-3591","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Babouches en cuir","8 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3578863_uploaded_image1_1645568379.jpg"
"1767360695-3592","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Hugo Boss","25 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3578564_uploaded_image1_1645553187.jpg"
"1767360695-3593","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme","3 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3578313_uploaded_image2_1645543533.jpeg"
"1767360695-3594","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme","12 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3578019_uploaded_image1_1645532269.jpg"
"1767360695-3595","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets homme","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3577686_uploaded_image1_1645521200.jpg"
"1767360695-3596","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Lacoste Vuitton","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3577388_uploaded_image1_1645488277.jpg"
"1767360695-3597","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3576334_uploaded_image1_1645439160.jpg"
"1767360695-3598","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme - femme","25 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3576010_uploaded_image1_1645403513.jpg"
"1767360695-3599","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme","25 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3576007_uploaded_image1_1645403211.jpg"
"1767360695-3600","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Bottes Berluti hommes","32 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3575929_uploaded_image1_1645397593.jpg"
"1767360695-3601","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3575497_uploaded_image2_1645370632.jpeg"
"1767360695-3602","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Vapormax Nike","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3575478_uploaded_image1_1645369501.jpg"
"1767360695-3603","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Sandales homme","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574858_uploaded_image1_1645309379.jpg"
"1767360695-3604","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Sandales Gucci","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574854_uploaded_image1_1645309171.jpg"
"1767360695-3605","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Berlitu","75 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574640_uploaded_image1_1645294409.jpg"
"1767360695-3606","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures Sebago","12 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3573530_uploaded_image1_1645215496.jpg"
"1767360695-3607","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Air Force Off White","35 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3532984_uploaded_image1_1642707984.jpg"
"1767360695-3608","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Jordan","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3573364_uploaded_image1_1645206278.jpg"
"1767360695-3609","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3573311_uploaded_image1_1645203610.jpg"
"1767360695-3610","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3573301_uploaded_image2_1645203303.jpeg"
"1767360695-3611","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Baskets Jordan","28 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3573067_uploaded_image1_1645194989.jpg"
"1767360695-3612","https://sn.coinafrique.com/categorie/chaussures-homme?page=65","Chaussures homme","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3573064_uploaded_image1_1645194827.jpg"
"1767360713-3613","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570949_uploaded_image1_1645061700.jpg"
"1767360713-3614","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570943_uploaded_image1_1645061284.jpg"
"1767360713-3615","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570942_uploaded_image1_1645061194.jpg"
"1767360713-3616","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570946_uploaded_image1_1645061443.jpg"
"1767360713-3617","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570945_uploaded_image1_1645061357.jpg"
"1767360713-3618","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Jordan","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610098_uploaded_image2_1647367627.jpeg"
"1767360713-3619","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Jordan","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610093_uploaded_image1_1647367520.jpg"
"1767360713-3620","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Air Jordan 5","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610089_uploaded_image1_1647367379.jpg"
"1767360713-3621","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Air Jordan 5","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610087_uploaded_image1_1647367269.jpg"
"1767360713-3622","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610086_uploaded_image1_1647367137.jpg"
"1767360713-3623","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Jordan","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610055_uploaded_image1_1647365608.jpg"
"1767360713-3624","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Lunarlon","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3609858_uploaded_image1_1647357844.jpg"
"1767360713-3625","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Jordan 14","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3609837_uploaded_image1_1647357351.jpg"
"1767360713-3626","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Air Jordan 1","14 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609436_uploaded_image1_1647345291.jpg"
"1767360713-3627","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Force 1","12 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609420_uploaded_image1_1647344992.jpg"
"1767360713-3628","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608708_uploaded_image1_1647297612.jpg"
"1767360713-3629","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Boots homme","35 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608492_uploaded_image1_1647286404.jpg"
"1767360713-3630","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608489_uploaded_image2_1647286128.jpeg"
"1767360713-3631","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","35 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608485_uploaded_image1_1647285940.jpg"
"1767360713-3632","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608238_uploaded_image1_1647276105.jpg"
"1767360713-3633","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air","14 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608194_uploaded_image1_1647274641.jpg"
"1767360713-3634","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Jordan 4","24 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608191_uploaded_image1_1647274547.jpg"
"1767360713-3635","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608041_uploaded_image2_1647268781.jpeg"
"1767360713-3636","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Air Force One","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607494_uploaded_image1_1647251085.jpg"
"1767360713-3637","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Force 1","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607490_uploaded_image1_1647250876.jpg"
"1767360713-3638","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Jordan","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607486_uploaded_image1_1647250802.jpg"
"1767360713-3639","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures cuir","25 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3606772_uploaded_image1_1647186431.jpg"
"1767360713-3640","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Jordan 1 Low Cactus Jack","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3606123_uploaded_image1_1647119231.jpg"
"1767360713-3641","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Jordan 1 Volt Gold","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3606116_uploaded_image1_1647118674.jpg"
"1767360713-3642","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures hommes","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605903_uploaded_image1_1647105667.jpg"
"1767360713-3643","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605892_uploaded_image3_1647105381.jpeg"
"1767360713-3644","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605886_uploaded_image2_1647105199.jpeg"
"1767360713-3645","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Mocassins","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605885_uploaded_image1_1647105107.jpg"
"1767360713-3646","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605878_uploaded_image1_1647105003.jpg"
"1767360713-3647","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3605497_uploaded_image1_1647088237.jpg"
"1767360713-3648","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Balenciaga Triple S","30 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3604310_uploaded_image1_1647011173.jpg"
"1767360713-3649","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Timberland","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3602601_uploaded_image1_1646922014.jpg"
"1767360713-3650","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Jordan","20 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3602523_uploaded_image1_1646920339.jpg"
"1767360713-3651","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Force 1","12 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3602470_uploaded_image1_1646918709.jpg"
"1767360713-3652","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Timberland","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601908_uploaded_image1_1646892971.jpg"
"1767360713-3653","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Gucci","45 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601837_uploaded_image1_1646874630.jpg"
"1767360713-3654","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Adidas","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601836_uploaded_image1_1646874548.jpg"
"1767360713-3655","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601802_uploaded_image1_1646870436.jpg"
"1767360713-3656","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Force 1","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600701_uploaded_image1_1646829694.jpg"
"1767360713-3657","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3600637_uploaded_image2_1646827714.jpeg"
"1767360713-3658","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3599343_uploaded_image1_1646751014.jpg"
"1767360713-3659","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3599335_uploaded_image1_1646750757.jpg"
"1767360713-3660","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Timberland","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3599248_uploaded_image1_1646748506.jpg"
"1767360713-3661","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3598887_uploaded_image1_1646736220.jpg"
"1767360713-3662","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3597833_uploaded_image1_1646668488.jpg"
"1767360713-3663","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Boots homme","20 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3597723_uploaded_image1_1646664236.jpg"
"1767360713-3664","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Air Force One","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3596907_uploaded_image1_1646615331.jpg"
"1767360713-3665","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3596280_uploaded_image2_1646579653.jpeg"
"1767360713-3666","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3596256_uploaded_image1_1646578401.jpg"
"1767360713-3667","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Adidas Stan Smith","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3596205_uploaded_image1_1646575870.jpg"
"1767360713-3668","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Vans Old School","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3596190_uploaded_image1_1646575442.jpg"
"1767360713-3669","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595825_uploaded_image1_1646553724.jpg"
"1767360713-3670","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595698_uploaded_image1_1646525978.jpg"
"1767360713-3671","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595697_uploaded_image2_1646525862.jpeg"
"1767360713-3672","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Nike Air Force","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595685_uploaded_image2_1646524564.jpeg"
"1767360713-3673","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595610_uploaded_image1_1646519173.jpg"
"1767360713-3674","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595608_uploaded_image1_1646519038.jpg"
"1767360713-3675","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Snakers homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3595454_uploaded_image1_1646508919.jpg"
"1767360713-3676","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets de friperie","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595431_uploaded_image1_1646507408.jpg"
"1767360713-3677","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Vans old skool","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3595394_uploaded_image1_1646505165.jpg"
"1767360713-3678","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Max","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595231_uploaded_image1_1646496607.jpg"
"1767360713-3679","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Nike Air Force 1","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3595228_uploaded_image1_1646496521.jpg"
"1767360713-3680","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures Orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3594870_uploaded_image2_1646483339.jpeg"
"1767360713-3681","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3594817_uploaded_image1_1646481682.jpg"
"1767360713-3682","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3593859_uploaded_image1_1646413117.jpg"
"1767360713-3683","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3593480_uploaded_image1_1646399055.jpg"
"1767360713-3684","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures hommes","17 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592672_uploaded_image1_1646344697.jpg"
"1767360713-3685","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","17 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592663_uploaded_image1_1646344492.jpg"
"1767360713-3686","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","17 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592661_uploaded_image1_1646344228.jpg"
"1767360713-3687","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Baskets Air Force","18 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592599_uploaded_image1_1646341619.jpg"
"1767360713-3688","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures homme","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592598_uploaded_image1_1646341526.jpg"
"1767360713-3689","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Babouches en cuir","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592277_uploaded_image1_1646326995.jpg"
"1767360713-3690","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592274_uploaded_image1_1646326742.jpg"
"1767360713-3691","https://sn.coinafrique.com/categorie/chaussures-homme?page=64","Boots homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3592229_uploaded_image1_1646325331.jpg"
